"DispNum3","StDay","StMon","StYear","EndDay","EndMon","EndYear","Outcome","Settle","Fatality","HiAct","HostLev","Recip","NumA","NumB","Ongo2010","StDate","EndDate","incidnum","year","loctext","latitude","longitude","onset"
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007037,1998,"Siachen Glacier, Kashmir.",35.66667,76.75,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007038,1998,"Border between Indian and Pakistani sectors of Kashmir.",34.53333,76.2,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007039,1998,"Pakistani nuclear facilities; mobile ballistic missile garrisons.",-9999,-9999,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007040,1998,"Line of control between Indian and Pakistani sectors of Kashmir.",34.53333,76.2,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007041,1998,"Line of Control, Pakistani Kashmir, Haji Pir, Neelam, Kotli, Chirikot, Pandu, Du",33.5,73.91666,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007042,1998,"Siachen Glacier, Kashmir.",35.66667,76.75,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007043,1999,"Siachen Glacier, Kashmir.",35.66667,76.75,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007044,1999,"Siachen Glacier, Kashmir.",35.66667,76.75,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007045,1999,"Kargil sector of Kashmir, 240 km southwest of Srinigar.",34.53333,76.2,0
4007,"17","09",1993,"17","07",1999,5,3,6,20,5,1,1,1,0,"17/17/1993","17/17/1999",4007036,1998,"Punch sector of Indian Kashmir.",33.8,74.66666,0
4008,"31","05",1995,"31","05",1995,5,3,1,17,4,1,1,1,0,"31/31/1995","31/31/1995",4008001,1995,"Gulf of Thailand, 138 nautical miles east of the southern Thai province of Songk",7,133,1
4009,"01","10",1995,"01","10",1995,6,1,0,15,4,0,1,1,0,"01/01/1995","01/01/1995",4009001,1995,"COL side of the COL-VEN border.",9.5,-73.5,1
4009,"01","10",1995,"01","10",1995,6,1,0,15,4,0,1,1,0,"01/01/1995","01/01/1995",4009002,1995,"Sierra de Perija border region.  The incident allegedly occurred on the COL side",9.5,-73.5,0
4009,"01","10",1995,"01","10",1995,6,1,0,15,4,0,1,1,0,"01/01/1995","01/01/1995",4009003,1995,"On the COL side of the COL-VEN border.",9.5,-73.5,0
4010,"26","01",1993,"20","02",1993,1,2,0,11,3,0,1,1,0,"26/26/1993","20/20/1993",4010001,1993,"Nahuaterique, Honduras",14,-88.06667,1
4011,"08","04",1995,"13","06",1995,5,4,0,17,4,1,1,1,0,"08/08/1995","13/13/1995",4011002,1995,"Gulf of Fonseca, apparently along the border between NIC-HON territorial waters",13.16667,-87.66666,0
4011,"08","04",1995,"13","06",1995,5,4,0,17,4,1,1,1,0,"08/08/1995","13/13/1995",4011003,1995,"Gulf of Fonseca (shared by HON, NIC, and SAL).  NIC claims that the seized offic",13.16667,-87.66666,0
4011,"08","04",1995,"13","06",1995,5,4,0,17,4,1,1,1,0,"08/08/1995","13/13/1995",4011004,1995,"Gulf of Fonseca (shared by NIC, HON, and SAL), apparently along border between N",13.16667,-87.66666,0
4011,"08","04",1995,"13","06",1995,5,4,0,17,4,1,1,1,0,"08/08/1995","13/13/1995",4011001,1995,"Gulf of Fonseca (shared by NIC, HON, and SAL), apparently along the border betwe",13.16667,-87.66666,1
4011,"08","04",1995,"13","06",1995,5,4,0,17,4,1,1,1,0,"08/08/1995","13/13/1995",4011005,1995,"Gulf of Fonseca (shared by NIC, HON, and SAL), apparently in NIC territorial wat",13.16667,-87.66666,0
4012,"22","12",1995,"22","12",1995,5,3,0,1,2,0,1,1,0,"22/22/1995","22/22/1995",4012001,1995,"Gulf of Fonseca (shared by NIC, HON and SAL), apparently referring to waters cla",13.16667,-87.66666,1
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013001,1995,"(8.2) Cueva de los Tayos, Ecuador Codillera del Condor region",-3.51,-78.3175,1
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013002,1995,"Cordillera del Condor region on the border between ECU and PER.",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013004,1995,"The disputed border region comprised of 320 square kilometers of land adjacent t",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013005,1995,"The mobilization was called in Quito, Ecuador; the troops were to be sent to the",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013006,1995,"Cordillera del Condor",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013003,1995,"Cordillera del Condor disputed border region between ECU/PER.",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013008,1995,"Peruvian border, near the disputed Cordillera del Condor area.",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013009,1995,"Cordillera del Condor, near Tiwinza",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013010,1995,"Cordillera del Condor, near Tiwinza.",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013011,1995,"Cordillera del Condor",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013012,1995,"Cordillera del Condor",-3.51,-78.3175,0
4013,"09","01",1995,"09","05",1995,5,3,4,17,4,1,1,1,0,"09/09/1995","09/09/1995",4013007,1995,"Border area in El Oro region of Cordillera del Condor.",3.816667,-74.33334,0
4014,"15","10",1993,"16","10",1993,5,3,0,12,3,1,1,1,0,"15/15/1993","16/16/1993",4014001,1993,"Melchor de Mencos, Guatemala",17.06667,-89.16666,1
4014,"15","10",1993,"16","10",1993,5,3,0,12,3,1,1,1,0,"15/15/1993","16/16/1993",4014002,1993,"Melchor de Mencos, Guatemala",17.06667,-89.16666,0
4015,"25","08",1995,"23","09",1995,5,3,0,12,3,1,1,1,0,"25/25/1995","23/23/1995",4015001,1995,"Monte de Olivos, GUA in the northern El Peten department.",14.68333,-89.68333,1
4015,"25","08",1995,"23","09",1995,5,3,0,12,3,1,1,1,0,"25/25/1995","23/23/1995",4015003,1995,"El Peten, Guatemala",16.83333,-90,0
4015,"25","08",1995,"23","09",1995,5,3,0,12,3,1,1,1,0,"25/25/1995","23/23/1995",4015002,1995,"Near the village of Los Olivos (Monte de Olivos) in El Peten department of GUA,",14.68333,-89.68333,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016001,1993,"coast of HAI",18.66667,-72.33334,1
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016002,1994,"Along the 300 mile long border between the Dominican Republic and Haiti.",18.86667,-71.7,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016004,1994,"Grand Inagua Island, Bahamas 150 NW of Haiti",21.08333,-73.3,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016005,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016006,1994,"Port Au Prince, Haiti",18.66667,-72.33334,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016007,1994,"unspecified; off the coast of HAI",18.85,-73.13333,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016008,1994,"Vieques, Puerto Rico",18.86667,-71.7,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016009,1994,"USA troops were deployed from bases around the east coast, mostly aboard 2 Aircr",18.66667,-72.33334,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016010,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016011,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016012,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016013,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016014,1994,0,-9999,-9999,0
4016,"18","10",1993,"29","09",1994,1,2,0,13,4,1,7,1,0,"18/18/1993","29/29/1994",4016003,1994,"Southeastern United States. Specifically, US Army Rangers flew from Savannah, GA",30.5,-86.48333,0
4017,"12","08",1993,"13","08",1993,5,3,0,11,3,0,1,1,0,"12/12/1993","13/13/1993",4017001,1993,"Near ITA-SLV border; broadly, in the area around NATO bases in Friuli-Venezia Gi",45.93333,13.61667,1
4018,"01","01",1993,"01","04",1993,5,3,1,17,4,1,1,1,0,"01/01/1993","01/01/1993",4018001,1993,"Along the China-People's Republic of Korea border in the Yalu Jiang",40,124.3667,1
4019,"01","04",1995,"01","04",1995,5,3,0,16,4,0,1,1,0,"01/01/1995","01/01/1995",4019001,1995,"In the Yellow Sea",35,123,1
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020002,1995,"Near Baiquan Island",25.29333,119.4936,0
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020003,1995,"Xiyin Island in the Taiwan Straits",26.48333,120.05,0
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020004,1995,"Near Mazu Island",25.29333,119.4936,0
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020005,1995,"In waters near Taiwan",24,120,0
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020006,1995,"In waters near Taiwan",24,120,0
4020,"10","01",1995,"16","09",1995,5,3,0,16,4,0,1,1,0,"10/10/1995","16/16/1995",4020001,1995,"On Ertan Island",25.29333,119.4936,1
4021,"03","03",1993,"24","03",1993,5,3,0,8,3,1,2,1,0,"03/03/1993","24/24/1993",4021001,1993,"ROK and the waters just off the ROK coast.  Mainly concentrated around the DMZ.",37.75,126.4667,1
4021,"03","03",1993,"24","03",1993,5,3,0,8,3,1,2,1,0,"03/03/1993","24/24/1993",4021002,1993,0,-9999,-9999,0
4021,"03","03",1993,"24","03",1993,5,3,0,8,3,1,2,1,0,"03/03/1993","24/24/1993",4021003,1993,0,-9999,-9999,0
4021,"03","03",1993,"24","03",1993,5,3,0,8,3,1,2,1,0,"03/03/1993","24/24/1993",4021005,1993,0,-9999,-9999,0
4021,"03","03",1993,"24","03",1993,5,3,0,8,3,1,2,1,0,"03/03/1993","24/24/1993",4021004,1993,"On ROK territory",37.75,126.4667,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4002025,1993,0,-9999,-9999,1
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022001,1993,"Troops massed between Pyongyang and DMZ.",38.41667,126.2333,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022003,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022004,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022005,1994,"None",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022006,1994,"None",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022007,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022008,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022009,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022010,1994,"None",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022011,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022012,1994,"Osan Peninsula, ROK",37.18333,127.6667,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022013,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022014,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022002,1993,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022016,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022017,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022018,1994,"Along the demilitarized zone separting ROK & PRK",38.25,127.1667,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022019,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022020,1994,"Waters near Hawaii",21.31667,-157.8333,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022021,1994,0,-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022022,1994,"None",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022023,1994,"Waters off the Korean Peninsula in the Sea of Japan",37.75,128.8833,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022024,1995,"North Korea",37.96667,126.55,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022025,1995,".",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022026,1995,"Along the demilitarized zone between North & South Korea",38.25,127.1667,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022027,1995,"Along the DMZ between North & South Korea",38.25,127.1667,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022028,1993,".",-9999,-9999,0
4022,"05","11",1993,"23","04",1995,5,3,0,12,3,1,1,5,0,"05/05/1993","23/23/1995",4022015,1994,"None",-9999,-9999,0
4023,"01","01",1993,"01","01",1993,5,3,0,8,3,0,1,1,0,"01/01/1993","01/01/1993",4023001,1993,0,24.85,120.9833,1
4024,"16","04",1994,"28","04",1994,5,3,0,7,3,0,1,1,0,"16/16/1994","28/28/1994",4024001,1994,"Taiping Island and the waters surrounding the Spratly Islands",8.333333,112,1
4025,"08","01",1995,"08","01",1995,5,3,0,12,3,0,1,1,0,"08/08/1995","08/08/1995",4025001,1995,"Waters around Okinawa",26.66667,128,1
4026,"04","09",1996,"06","09",1996,5,3,0,7,3,0,1,1,0,"04/04/1996","06/06/1996",4026001,1996,"In the waters around the Senkaku Islands in the East China Sea",25.75,123.5333,1
4027,"01","01",1995,"13","05",1995,5,3,0,15,4,1,1,1,0,"01/01/1995","13/13/1995",4027001,1995,"In waters near the Nansha Islands",10.75,115.8167,1
4027,"01","01",1995,"13","05",1995,5,3,0,15,4,1,1,1,0,"01/01/1995","13/13/1995",4027003,1995,"Near Alicia Annie Island in the Spratly Islands",9.416667,115.4667,0
4027,"01","01",1995,"13","05",1995,5,3,0,15,4,1,1,1,0,"01/01/1995","13/13/1995",4027004,1995,"Mischief Reef in the Spratly Islands",8.333333,112,0
4027,"01","01",1995,"13","05",1995,5,3,0,15,4,1,1,1,0,"01/01/1995","13/13/1995",4027005,1995,"Mischief Reef in the Spratly Islands",8.333333,112,0
4027,"01","01",1995,"13","05",1995,5,3,0,15,4,1,1,1,0,"01/01/1995","13/13/1995",4027002,1995,"In the area around the Spratly Islands, near Mischief Reef",8.333333,112,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028002,1997,"In waters around the Spratly Islands, near Kota and Panata Islands",5.016667,100.9833,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028003,1997,"Over the Spratly Islands",8.333333,112,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028004,1997,"On Pag-Asa Island",7.566667,125.6833,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028001,1996,"On the Pag-Asa group of islands in the Spratly Islands",7.566667,125.6833,1
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028006,1997,"In waters near the Scarborough Shoal, 213 km west of the PHI province of Zambale",15.13333,117.7667,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028007,1997,"On the Scarsborough Shoal, 120 miles SW of Zambales, Philippines",15.13333,117.7667,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028008,1997,"On Sabina Shoal, 75 miles west of the PHI island of Palawan",9.75,116.4833,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028009,1997,"In waters 2 km northeast of Kota Island",5.016667,100.9833,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028010,1997,"Off the Western island province of Palawan in the South China Sea.",9.5,118.5,0
4028,"01","12",1996,"23","09",1997,5,3,0,15,4,1,1,1,0,"01/01/1996","23/23/1997",4028005,1997,0,-9999,-9999,0
4029,"01","08",1993,"01","08",1993,5,3,0,7,3,0,1,1,0,"01/01/1993","01/01/1993",4029001,1993,"Gulf of Tonkin, less than 110 KM from the coast of Vietnam",20,108,1
4030,"01","05",1994,"01","08",1994,5,3,0,15,4,1,1,1,0,"01/01/1994","01/01/1994",4030001,1994,"South China Sea around the Spratly Islands",8.333333,112,1
4030,"01","05",1994,"01","08",1994,5,3,0,15,4,1,1,1,0,"01/01/1994","01/01/1994",4030002,1994,"Around a VTM oil rig in an area known as the Blue Dragon near the Spratly Island",8.333333,112,0
4030,"01","05",1994,"01","08",1994,5,3,0,15,4,1,1,1,0,"01/01/1994","01/01/1994",4030004,1994,"Waters near the Spratly Islands (135 Miles from the continental shelf)",8.333333,112,0
4030,"01","05",1994,"01","08",1994,5,3,0,15,4,1,1,1,0,"01/01/1994","01/01/1994",4030003,1994,"Gulf of Tonkin",20,108,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031001,1995,"The Grand Banks off Newfoundland, Canada.  But in international waters.",47,-57,1
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031002,1995,".",-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031004,1995,"Grand Banks",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031005,1995,"Grand Banks",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031006,1995,"Grand Banks, off Newfoundland Canada.  In international waters.",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031006,1995,"Grand Banks, off Newfoundland, Canada.  But OUTSIDE CAN territorial waters.",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031007,1995,0,-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031008,1995,0,-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031009,1995,"Grand Banks, off of Newfoundland, Canada.  In international waters.",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031010,1995,"Grand Banks",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031011,1995,"Grand Banks",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031012,1995,"Grand Banks off Newfoundland",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031013,1995,0,-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031014,1995,0,-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031015,1995,"Grand Banks",47,-57,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031016,1995,".",-9999,-9999,0
4031,"07","03",1995,"16","04",1995,1,1,0,16,4,1,1,1,0,"07/07/1995","16/16/1995",4031003,1995,0,-9999,-9999,0
4032,"30","01",1993,"31","01",1993,4,4,0,1,2,1,1,1,0,"30/30/1993","31/31/1993",4032002,1993,"Belgian troops were in Brazzaville, Congo, preparing to cross the Congo River in",-4.15,15.2,0
4032,"30","01",1993,"31","01",1993,4,4,0,1,2,1,1,1,0,"30/30/1993","31/31/1993",4032001,1993,"Kinshasa, Zaire.  Specifically the Gombe district, where the Belgian embassy is",-4.333333,15.25,1
4035,"01","06",1994,"14","11",1994,5,3,0,12,3,0,1,1,0,"01/01/1994","14/14/1994",4035001,1994,"Taiwanese waters off the Pescadore Islands",23.33333,119.5,1
4035,"01","06",1994,"14","11",1994,5,3,0,12,3,0,1,1,0,"01/01/1994","14/14/1994",4035002,1994,"Near the Zhoushan Islands south of Shanghai",30.5,122.2833,0
4035,"01","06",1994,"14","11",1994,5,3,0,12,3,0,1,1,0,"01/01/1994","14/14/1994",4035003,1994,"Alert was declared for troops and naval vessels along the Xiamen Coast of China",24.41667,118.0667,0
4038,"22","01",1993,"11","04",1993,5,3,1,16,4,1,1,1,0,"22/22/1993","11/11/1993",4038001,1993,"Cyprus",35,33,1
4038,"22","01",1993,"11","04",1993,5,3,1,16,4,1,1,1,0,"22/22/1993","11/11/1993",4038002,1993,"Line dividing Greek CYP and Turkish CYP, town of Kaimakli, near Nicosia",35.18333,33.38334,0
4038,"22","01",1993,"11","04",1993,5,3,1,16,4,1,1,1,0,"22/22/1993","11/11/1993",4038003,1993,"Dherynia village, near Famagusta , Cyprus",35.5,33.95,0
4039,"14","10",1993,"14","10",1993,5,3,0,16,4,0,1,1,0,"14/14/1993","14/14/1993",4039001,1993,"Kutuphane Street region, Nicosia , Cyprus",35.16667,33.41667,1
4040,"08","06",1994,"08","06",1995,5,3,0,16,4,1,1,1,0,"08/08/1994","08/08/1995",4040001,1994,"Ankara, TUR",39.95,32.9,1
4040,"08","06",1994,"08","06",1995,5,3,0,16,4,1,1,1,0,"08/08/1994","08/08/1995",4040002,1994,"Unclear (but see note)",-9999,-9999,0
4040,"08","06",1994,"08","06",1995,5,3,0,16,4,1,1,1,0,"08/08/1994","08/08/1995",4040003,1994,"The Greek foreign ministry asserts the incident occurs in Greek territorial wate",39.16667,26.33333,0
4040,"08","06",1994,"08","06",1995,5,3,0,16,4,1,1,1,0,"08/08/1994","08/08/1995",4040005,1994,"Western portion of Turkey near the Aegean Sea",38.41667,27.13333,0
